46024,36,1,062021,17,4,5.0,515,140,24,2
46025,36,2,062021,13,0,3.0,502,121,24,2
46026,37,0,062021,83,16,21.0,2161,494,24,2
46027,37,1,062021,51,13,13.0,1100,305,24,2
46028,37,2,062021,32,3,8.0,1057,188,24,2
46029,41,0,062021,62,6,16.0,1600,327,24,2
46030,41,1,062021,35,4,10.0,809,198,24,2
46031,41,2,062021,27,2,6.0,786,129,24,2
46032,45,0,062021,155,39,38.0,3049,644,24,2
46033,45,1,062021,89,28,19.0,1542,391,24,2
46034,45,2,062021,65,11,19.0,1493,250,24,2
46035,18,0,062021,38,1,14.0,1548,511,24,2
46036,18,1,062021,20,1,6.0,714,273,24,2
46037,18,2,062021,18,0,8.0,830,237,24,2
46038,28,0,062021,50,19,15.0,2838,511,24,2
46039,28,1,062021,30,13,8.0,1440,277,24,2
46040,28,2,062021,20,6,7.0,1378,232,24,2
46041,36,0,062021,31,5,8.0,1028,264,24,2
46042,36,1,062021,17,4,5.0,515,140,24,2
46043,36,2,062021,13,0,3.0,502,121,24,2
46044,37,0,062021,86,16,24.0,2161,494,24,2
46045,37,1,062021,54,13,16.0,1100,305,24,2
46046,37,2,062021,32,3,8.0,1057,188,24,2
46047,41,0,062021,57,5,14.0,1604,328,24,2
46048,41,1,062021,33,4,10.0,811,198,24,2
46049,41,2,062021,24,1,4.0,788,130,24,2
46050,45,0,062021,153,37,39.0,3051,644,24,2
46051,45,1,062021,88,27,20.0,1543,391,24,2
46052,45,2,062021,64,10,19.0,1494,250,24,2
46053,18,0,062021,38,1,14.0,1548,511,24,3
46054,18,1,062021,20,1,6.0,714,273,24,3
46055,18,2,062021,18,0,8.0,830,237,24,3
46056,28,0,062021,51,19,16.0,2838,511,24,3
46057,28,1,062021,30,13,8.0,1440,277,24,3
46058,28,2,062021,21,6,8.0,1378,232,24,3
46059,36,0,062021,31,5,8.0,1028,264,24,3
46060,36,1,062021,17,4,5.0,515,140,24,3
46061,36,2,062021,13,0,3.0,502,121,24,3
46062,37,0,062021,86,15,25.0,2161,494,24,3
46063,37,1,062021,54,12,17.0,1100,305,24,3
46064,37,2,062021,32,3,8.0,1057,188,24,3
46065,41,0,062021,57,5,14.0,1604,328,24,3
46066,41,1,062021,33,4,10.0,811,198,24,3
46067,41,2,062021,24,1,4.0,788,130,24,3
46068,45,0,062021,154,40,37.0,3053,644,24,3
46069,45,1,062021,89,29,19.0,1544,391,24,3
46070,45,2,062021,64,11,18.0,1495,250,24,3
46071,18,0,062021,36,1,13.0,1550,511,24,0
46072,18,1,062021,20,1,6.0,714,273,24,0
46073,18,2,062021,16,0,7.0,832,237,24,0
46074,28,0,062021,49,18,15.0,2839,512,24,0
46075,28,1,062021,29,13,8.0,1441,277,24,0
46076,28,2,062021,20,5,7.0,1378,233,24,0
46077,36,0,062021,30,5,7.0,1029,264,24,0
46078,36,1,062021,16,4,4.0,516,140,24,0
46079,36,2,062021,13,0,3.0,502,121,24,0
46080,37,0,062021,83,13,26.0,2165,494,24,0
46081,37,1,062021,52,11,17.0,1103,305,24,0
46082,37,2,062021,31,2,9.0,1058,188,24,0
46083,41,0,062021,56,4,14.0,1605,328,24,0
46084,41,1,062021,32,3,10.0,812,198,24,0
46085,41,2,062021,24,1,4.0,788,130,24,0
46086,45,0,062021,151,38,39.0,3060,644,24,0
46087,45,1,062021,88,28,19.0,1546,391,24,0
46088,45,2,062021,62,10,20.0,1500,250,24,0
46089,18,0,062021,25,0,13.0,1561,511,24,4
46090,18,1,062021,14,0,7.0,720,273,24,4
46091,18,2,062021,11,0,6.0,837,237,24,4
46092,28,0,062021,52,18,20.0,2843,513,24,4
46093,28,1,062021,31,11,12.0,1442,278,24,4
46094,28,2,062021,21,7,8.0,1381,233,24,4
46095,36,0,062021,30,5,7.0,1029,264,24,4
46096,36,1,062021,16,4,4.0,516,140,24,4
46097,36,2,062021,13,0,3.0,502,121,24,4
46098,37,0,062021,74,14,18.0,2175,495,24,4
46099,37,1,062021,44,12,11.0,1111,306,24,4
46100,37,2,062021,30,2,7.0,1060,188,24,4
46101,41,0,062021,55,4,14.0,1608,328,24,4
46102,41,1,062021,32,3,10.0,813,198,24,4
46103,41,2,062021,23,1,4.0,790,130,24,4
46104,45,0,062021,147,35,39.0,3065,645,24,4
46105,45,1,062021,85,27,17.0,1548,392,24,4
46106,45,2,062021,61,8,22.0,1503,250,24,4
46107,18,0,062021,26,0,13.0,1561,511,24,0
46108,18,1,062021,15,0,7.0,720,273,24,0
46109,18,2,062021,11,0,6.0,837,237,24,0
46110,28,0,062021,52,18,20.0,2843,513,24,0
46111,28,1,062021,31,11,12.0,1442,278,24,0
46112,28,2,062021,21,7,8.0,1381,233,24,0
46113,36,0,062021,27,5,6.0,1031,265,24,0
46114,36,1,062021,16,4,4.0,516,140,24,0
46115,36,2,062021,10,0,2.0,504,122,24,0
46116,37,0,062021,74,13,19.0,2175,495,24,0
46117,37,1,062021,44,11,12.0,1111,306,24,0
46118,37,2,062021,30,2,7.0,1060,188,24,0
46119,41,0,062021,53,3,11.0,1610,328,24,0
46120,41,1,062021,31,2,8.0,814,198,24,0
46121,41,2,062021,22,1,3.0,791,130,24,0
46122,45,0,062021,146,35,38.0,3067,645,24,0
46123,45,1,062021,85,27,17.0,1549,392,24,0
46124,45,2,062021,60,8,21.0,1504,250,24,0
