47680,36,1,092021,9,1,4.0,541,143,24,0
47681,36,2,092021,9,2,2.0,521,125,24,0
47682,37,0,092021,54,15,13.0,2300,509,24,0
47683,37,1,092021,34,9,10.0,1183,315,24,0
47684,37,2,092021,20,6,3.0,1113,193,24,0
47685,41,0,092021,28,4,5.0,1706,335,24,0
47686,41,1,092021,20,2,3.0,864,203,24,0
47687,41,2,092021,8,2,2.0,837,132,24,0
47688,45,0,092021,97,16,33.0,3253,670,24,0
47689,45,1,092021,51,13,13.0,1643,405,24,0
47690,45,2,092021,45,3,20.0,1593,262,24,0
47691,18,0,092021,13,3,5.0,1623,517,24,0
47692,18,1,092021,9,3,4.0,754,275,24,0
47693,18,2,092021,4,0,1.0,865,241,24,0
47694,28,0,092021,30,9,12.0,3015,522,24,0
47695,28,1,092021,19,8,7.0,1531,284,24,0
47696,28,2,092021,10,1,4.0,1460,236,24,0
47697,36,0,092021,19,3,6.0,1073,272,24,0
47698,36,1,092021,8,1,3.0,541,144,24,0
47699,36,2,092021,10,2,3.0,521,125,24,0
47700,37,0,092021,54,15,13.0,2300,509,24,0
47701,37,1,092021,34,9,10.0,1183,315,24,0
47702,37,2,092021,20,6,3.0,1113,193,24,0
47703,41,0,092021,28,4,5.0,1706,335,24,0
47704,41,1,092021,20,2,3.0,864,203,24,0
47705,41,2,092021,8,2,2.0,837,132,24,0
47706,45,0,092021,95,16,31.0,3255,670,24,0
47707,45,1,092021,51,13,13.0,1643,405,24,0
47708,45,2,092021,43,3,18.0,1595,262,24,0
47709,18,0,092021,15,3,7.0,1623,517,24,2
47710,18,1,092021,10,3,5.0,754,275,24,2
47711,18,2,092021,5,0,2.0,865,241,24,2
47712,28,0,092021,32,10,13.0,3017,522,24,2
47713,28,1,092021,19,8,7.0,1532,284,24,2
47714,28,2,092021,13,2,6.0,1460,236,24,2
47715,36,0,092021,20,3,7.0,1073,272,24,2
47716,36,1,092021,9,1,4.0,541,144,24,2
47717,36,2,092021,10,2,3.0,521,125,24,2
47718,37,0,092021,54,13,15.0,2300,510,24,2
47719,37,1,092021,35,9,11.0,1183,315,24,2
47720,37,2,092021,19,4,4.0,1113,194,24,2
47721,41,0,092021,28,4,5.0,1706,335,24,2
47722,41,1,092021,20,2,3.0,864,203,24,2
47723,41,2,092021,8,2,2.0,837,132,24,2
47724,45,0,092021,96,17,31.0,3257,670,24,2
47725,45,1,092021,53,14,14.0,1643,405,24,2
47726,45,2,092021,42,3,17.0,1597,262,24,2
47727,18,0,092021,15,3,7.0,1623,517,24,1
47728,18,1,092021,10,3,5.0,754,275,24,1
47729,18,2,092021,5,0,2.0,865,241,24,1
47730,28,0,092021,30,8,13.0,3021,523,24,1
47731,28,1,092021,19,6,9.0,1532,285,24,1
47732,28,2,092021,11,2,4.0,1464,236,24,1
47733,36,0,092021,19,3,6.0,1074,272,24,1
47734,36,1,092021,9,1,4.0,541,144,24,1
47735,36,2,092021,9,2,2.0,522,125,24,1
47736,37,0,092021,52,12,14.0,2302,510,24,1
47737,37,1,092021,33,9,9.0,1185,315,24,1
47738,37,2,092021,19,3,5.0,1113,194,24,1
47739,41,0,092021,27,3,5.0,1707,335,24,1
47740,41,1,092021,20,2,3.0,864,203,24,1
47741,41,2,092021,7,1,2.0,838,132,24,1
47742,45,0,092021,94,17,29.0,3260,670,24,1
47743,45,1,092021,53,14,14.0,1644,405,24,1
47744,45,2,092021,40,3,15.0,1599,262,24,1
47745,18,0,092021,16,4,8.0,1624,517,24,1
47746,18,1,092021,11,4,5.0,754,275,24,1
47747,18,2,092021,5,0,3.0,866,241,24,1
47748,28,0,092021,30,8,15.0,3023,523,24,1
47749,28,1,092021,19,6,10.0,1533,285,24,1
47750,28,2,092021,11,2,5.0,1465,236,24,1
47751,36,0,092021,19,3,6.0,1074,272,24,1
47752,36,1,092021,9,1,4.0,541,144,24,1
47753,36,2,092021,9,2,2.0,522,125,24,1
47754,37,0,092021,51,11,15.0,2305,510,24,1
47755,37,1,092021,33,9,9.0,1187,315,24,1
47756,37,2,092021,18,2,6.0,1114,194,24,1
47757,41,0,092021,28,3,6.0,1707,335,24,1
47758,41,1,092021,21,2,4.0,864,203,24,1
47759,41,2,092021,7,1,2.0,838,132,24,1
47760,45,0,092021,94,16,30.0,3261,671,24,1
47761,45,1,092021,52,14,13.0,1645,405,24,1
47762,45,2,092021,40,2,16.0,1599,263,24,1
47763,18,0,092021,16,4,7.0,1626,517,24,2
47764,18,1,092021,12,4,5.0,754,275,24,2
47765,18,2,092021,4,0,2.0,868,241,24,2
47766,28,0,092021,29,8,14.0,3024,523,24,2
47767,28,1,092021,18,6,9.0,1534,285,24,2
47768,28,2,092021,11,2,5.0,1465,236,24,2
47769,36,0,092021,21,2,9.0,1074,272,24,2
47770,36,1,092021,10,0,6.0,541,144,24,2
47771,36,2,092021,10,2,3.0,522,125,24,2
47772,37,0,092021,51,11,15.0,2308,510,24,2
47773,37,1,092021,33,10,8.0,1189,315,24,2
47774,37,2,092021,18,1,7.0,1115,194,24,2
47775,41,0,092021,29,3,7.0,1707,335,24,2
47776,41,1,092021,22,2,5.0,864,203,24,2
47777,41,2,092021,7,1,2.0,838,132,24,2
47778,45,0,092021,94,17,29.0,3262,672,24,2
47779,45,1,092021,53,15,13.0,1645,406,24,2
47780,45,2,092021,40,2,16.0,1600,263,24,2
