36331,33,1,032021,232,66,126.0,2035,456,75,14
36332,33,2,032021,166,32,110.0,1967,363,75,14
36333,40,0,032021,45,3,17.0,718,214,75,14
36334,40,1,032021,22,3,12.0,362,113,75,14
36335,40,2,032021,23,0,5.0,355,98,75,14
36336,47,0,032021,47,8,26.0,625,129,75,14
36337,47,1,032021,20,5,9.0,311,80,75,14
36338,47,2,032021,25,2,17.0,301,46,75,14
36339,64,0,032021,101,11,45.0,1749,451,75,14
36340,64,1,032021,56,7,24.0,868,248,75,14
36341,64,2,032021,44,4,21.0,872,201,75,14
36342,79,0,032021,55,8,27.0,753,221,75,14
36343,79,1,032021,29,5,17.0,352,126,75,14
36344,79,2,032021,24,3,9.0,397,94,75,14
36345,86,0,032021,83,12,55.0,930,227,75,14
36346,86,1,032021,46,8,32.0,476,119,75,14
36347,86,2,032021,37,4,23.0,448,105,75,14
36348,87,0,032021,67,16,29.0,875,245,75,14
36349,87,1,032021,41,12,15.0,410,136,75,14
36350,87,2,032021,26,4,14.0,462,108,75,14
36351,16,0,032021,68,9,32.0,446,118,75,9
36352,16,1,032021,30,5,11.0,236,70,75,9
36353,16,2,032021,38,4,21.0,205,48,75,9
36354,17,0,032021,85,13,40.0,805,250,75,9
36355,17,1,032021,49,7,25.0,430,163,75,9
36356,17,2,032021,36,6,15.0,373,87,75,9
36357,19,0,032021,41,12,29.0,678,177,75,9
36358,19,1,032021,24,9,15.0,326,104,75,9
36359,19,2,032021,17,3,14.0,348,72,75,9
36360,23,0,032021,34,6,10.0,457,81,75,9
36361,23,1,032021,24,3,9.0,230,45,75,9
36362,23,2,032021,10,3,1.0,226,35,75,9
36363,24,0,032021,114,13,49.0,580,168,75,9
36364,24,1,032021,59,10,24.0,289,93,75,9
36365,24,2,032021,55,3,25.0,291,75,75,9
36366,33,0,032021,382,93,233.0,4053,825,75,9
36367,33,1,032021,220,61,124.0,2055,457,75,9
36368,33,2,032021,161,32,108.0,1981,366,75,9
36369,40,0,032021,29,3,12.0,733,216,75,9
36370,40,1,032021,15,3,8.0,369,113,75,9
36371,40,2,032021,14,0,4.0,363,100,75,9
36372,47,0,032021,49,7,28.0,626,129,75,9
36373,47,1,032021,19,3,10.0,312,80,75,9
36374,47,2,032021,28,3,18.0,301,46,75,9
36375,64,0,032021,97,10,42.0,1754,452,75,9
36376,64,1,032021,54,6,23.0,870,248,75,9
36377,64,2,032021,42,4,19.0,875,202,75,9
36378,79,0,032021,58,9,27.0,755,221,75,9
36379,79,1,032021,30,5,17.0,353,126,75,9
36380,79,2,032021,25,4,8.0,398,94,75,9
36381,86,0,032021,80,11,53.0,936,227,75,9
36382,86,1,032021,42,8,28.0,481,119,75,9
36383,86,2,032021,38,3,25.0,449,105,75,9
36384,87,0,032021,65,15,30.0,880,245,75,9
36385,87,1,032021,37,11,14.0,414,136,75,9
36386,87,2,032021,28,4,16.0,463,108,75,9
36387,16,0,032021,68,10,29.0,448,119,75,23
36388,16,1,032021,32,7,11.0,237,70,75,23
36389,16,2,032021,36,3,18.0,206,49,75,23
36390,17,0,032021,93,16,45.0,810,251,75,23
36391,17,1,032021,55,9,29.0,430,163,75,23
36392,17,2,032021,38,7,16.0,378,88,75,23
36393,19,0,032021,45,12,33.0,681,177,75,23
36394,19,1,032021,24,9,15.0,328,104,75,23
36395,19,2,032021,21,3,18.0,349,72,75,23
36396,23,0,032021,33,6,10.0,458,81,75,23
36397,23,1,032021,23,3,9.0,231,45,75,23
36398,23,2,032021,10,3,1.0,226,35,75,23
36399,24,0,032021,119,15,50.0,583,169,75,23
36400,24,1,032021,63,12,25.0,290,93,75,23
36401,24,2,032021,56,3,25.0,293,76,75,23
36402,33,0,032021,400,93,253.0,4081,827,75,23
36403,33,1,032021,232,63,134.0,2066,459,75,23
36404,33,2,032021,167,30,118.0,1998,366,75,23
36405,40,0,032021,26,3,11.0,736,217,75,23
36406,40,1,032021,16,3,9.0,370,113,75,23
36407,40,2,032021,10,0,2.0,365,101,75,23
36408,47,0,032021,50,5,32.0,628,133,75,23
36409,47,1,032021,21,3,13.0,313,82,75,23
36410,47,2,032021,28,2,19.0,302,47,75,23
36411,64,0,032021,98,10,43.0,1756,453,75,23
36412,64,1,032021,54,6,24.0,872,249,75,23
36413,64,2,032021,43,4,19.0,875,202,75,23
36414,79,0,032021,58,10,26.0,759,222,75,23
36415,79,1,032021,27,6,13.0,355,127,75,23
36416,79,2,032021,28,4,11.0,400,94,75,23
36417,86,0,032021,84,12,56.0,947,232,75,23
36418,86,1,032021,44,9,29.0,486,122,75,23
36419,86,2,032021,40,3,27.0,455,107,75,23
36420,87,0,032021,69,15,32.0,880,245,75,23
36421,87,1,032021,38,11,14.0,414,136,75,23
36422,87,2,032021,31,4,18.0,463,108,75,23
36423,16,0,032021,66,10,28.0,450,123,75,4
36424,16,1,032021,32,7,10.0,238,71,75,4
36425,16,2,032021,34,3,18.0,207,52,75,4
36426,17,0,032021,96,13,50.0,810,251,75,4
36427,17,1,032021,56,6,32.0,430,163,75,4
36428,17,2,032021,40,7,18.0,378,88,75,4
36429,19,0,032021,45,13,32.0,684,177,75,4
36430,19,1,032021,24,10,14.0,329,104,75,4
36431,19,2,032021,21,3,18.0,351,72,75,4
