2020izC9YBX0bn00,Marché,Fournitures,Produits de nettoyage,18/01/2021,16666.66,Révisable,SERVICE DEPARTEMENTAL D'INCENDIE ET DE SECOURS DE LA CORREZE,45.273427808,1.76345249153,PME,30.662407520816092,45.1433810866,1.51897708197,012021
2020-009-MAPA00,Marché,Fournitures,"Produits pétroliers, combustibles, électricité et autres sources d'énergie",06/01/2021,166666.67,Ferme,COMMUNAUTE DE COMMUNES DU PAYS HOUDANA,48.7835303556,1.61593398832,PME,200.17747777669243,49.379088307,3.32427699323,012021
2021MF00202,Marché,Travaux,Travaux routiers,06/01/2021,1.666666667E7,Révisable,BUDGET PRINCIPAL,48.6962376754,2.5037010956,NC,25.523506226384,48.7273690549,2.27501219877,012021
20212020S2099300,Marché,Fournitures,Matériel de secours et de sécurité,04/01/2021,16667.0,Ferme et actualisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Centre Régional des oeuvres Universitaires et Scolaires de Lille",50.6317671102,3.04699299406,PME,55.64892133679836,50.1703700248,3.24233627695,012021
20212020S2099400,Marché,Fournitures,Matériel de secours et de sécurité,04/01/2021,16667.0,Ferme et actualisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Centre Régional des oeuvres Universitaires et Scolaires de Lille",50.6317671102,3.04699299406,PME,55.64892133679836,50.1703700248,3.24233627695,012021
20212020S2099500,Marché,Fournitures,Matériel de secours et de sécurité,04/01/2021,16667.0,Ferme et actualisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Centre Régional des oeuvres Universitaires et Scolaires de Lille",50.6317671102,3.04699299406,PME,55.64892133679836,50.1703700248,3.24233627695,012021
20212020S2170300,Marché,Services,Services de certification,04/01/2021,16675.0,Ferme,Ministère des armées - Service hydrographique et océanographique de la Marine,48.3999000994,-4.5027702561,ETI,761.0833802740752,48.9296428406,2.35946866986,012021
2020xjwcIsOrKY00,Marché,Fournitures,Photocopieurs,04/01/2021,166800.0,Révisable,Pôle Ressources,48.4315335696,0.0917701886296,NC,0.0,48.4315335696,0.0917701886296,012021
2021320S00290900,Marché,Travaux,Travaux de construction de bâtiments,19/01/2021,16686.82,Révisable,Ville de Rochefort,45.9425259054,-0.972397591834,PME,16.5691485179595,45.9429018939,-0.822552118015,012021
2020M2032703,Marché,Travaux,Travaux de construction de dépôts d'autobus,28/01/2021,1668690.06,Révisable,ORLEANS METROPOLE,47.8824665066,1.91660961834,GE,551.7888352066665,43.7850969478,4.73556082363,012021
20212021S0075600,Marché,Services,Services d'assistance dans le domaine de l'ingénierie,04/01/2021,166930.0,Révisable,"Ministère de la Transition Écologique, Ministère de la Cohésion des Territoires, Ministère de la Mer - Direction territoriale Sud-Ouest",43.5959710776,1.43229743595,NC,809.4292725490419,50.6752771707,3.12787285895,012021
2020ozu7h6k0jM00,Marché,Travaux,Travaux d'aménagement paysager de terrains de jeux,05/01/2021,16698.0,Ferme,Mairie de Choisy Le Roi,48.7647201734,2.4168982905,PME,36.45602848369826,48.5138195823,2.62907483295,012021
20212021F0026800,Marché,Fournitures,Réactifs de laboratoire,01/01/2021,1670.4,Révisable,CH VALENCIENNES,50.3591232468,3.51599087764,ETI,628.9670604688625,45.1256913332,5.70166045833,012021
202120611301,Marché,Fournitures,Gaz médicaux,21/01/2021,1670780.0,Révisable,CHU Felix Guyon,-20.9331856391,55.4471055195,ETI,8560.477985408643,49.0444862396,2.12906447579,012021
20202T5LXc172-00,Marché,Fournitures,Photocopieurs,04/01/2021,167235.0,Révisable,Colombes Habitat Public,48.9228776124,2.24687029827,ETI,7.715558285243666,48.8873739998,2.30681348993,012021
2020VDAGO0oSjq00,Marché,Travaux,Mise en place de plafonds suspendus,18/01/2021,167320.84,Révisable,Département de la Haute-Saône,47.631875925,6.15550489936,ETI,124.87753588686921,46.6748755197,5.55822712075,012021
201903PERISEL01,Marché,Travaux,Travaux de construction de foyers et de structures d'accueil à caractère social,05/01/2021,167354.74,Ferme,CC PLAINE DU RHIN,48.8546753586,8.09094429393,ETI,47.44407554831974,48.5716343863,7.76783353204,012021
2020kmzGZIatgD00,Marché,Fournitures,Fournitures orthopédiques,07/01/2021,1674.0,Révisable,HOPITAL NORD OUEST - VILLEFRANCHE SUR SAONE,45.9909873528,4.68779445054,PME,5.843613150420098,45.9423868949,4.70816213909,012021
2021130016220800,Marché,Fournitures,Appareils d'endoscopie et d'endochirurgie,29/01/2021,16742.0,Révisable,Ministère des armées - Direction des Approvisionnements en produits de santé des armées,,,PME,,48.2968400138,6.93787860009,012021
202176147700,Marché,Travaux,Travaux de charpente et de couverture et travaux connexes,21/01/2021,167447.0,Ferme et actualisable,HAMARIS,48.0976298874,5.1398599496,PME,85.0094302851603,48.7987344683,4.82908754499,012021
2020GLIzX4a7MI00,Marché,Travaux,Travaux de réfection,04/01/2021,1674536.52,Ferme et actualisable,Colombes Habitat Public,48.9228776124,2.24687029827,PME,7.653768503617366,48.9118842497,2.17854217414,012021
20212021T0118700,Marché,Services,Services de réparation et d'entretien d'installations électriques de bâtiment,25/01/2021,16750.0,,Ministère de l'Intérieur - Préfecture de la Drôme,44.9223144503,4.91311704006,PME,100.39881903000665,45.8121035165,4.74687461998,012021
2021151041188100,Marché,Travaux,Travaux de réfection,12/01/2021,167500.0,Ferme et actualisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Metz - ESID Metz,,,PME,,47.9014121479,6.41298263452,012021
20212021F0292700,Marché,Fournitures,Valves cardiaques,11/01/2021,16752.0,Révisable,CHRU TOURS,47.3314668694,0.715972131571,ETI,256.18833098260643,48.9919061028,2.32087713345,012021
2018M024MS01200,Marché,Travaux,Travaux relatifs aux conduites d'alimentation en eau,07/01/2021,167542.0,Ferme et actualisable,TIERS A REGULARISER,48.111571436,-1.68168588816,PME,63.24692607194788,48.4360644117,-2.15132648216,012021
20212021T0027100,Marché,Travaux,Travaux de câblage et d'installations électriques,28/01/2021,16778.08,Ferme,Commune d'Andrésy,48.9810967257,2.0494918641,PME,34.75056559174635,48.9296428406,2.35946866986,012021
2020kzxb26Q2CN00,Marché,Services,Services de collecte des ordures,26/01/2021,1680.0,Ferme et actualisable,AGAPE 79 - Lycée Jean Macé,46.3286026496,-0.464927924553,PME,0.0,46.3286026496,-0.464927924553,012021
2021F20005100,Marché,Fournitures,Produits alimentaires divers,06/01/2021,16800.0,Révisable,Commune de Petite-Ile,-21.3397027003,55.5689887011,NC,23.209636810184815,-21.2492112938,55.366954369,012021
2019U_PNW1MMf300,Marché,Fournitures,Livres imprimés,20/01/2021,16800.0,Ferme et actualisable,Département de la Haute-Saône,47.631875925,6.15550489936,PME,0.0,47.631875925,6.15550489936,012021
2020LhnvMlCVS300,Marché,Services,Services de conseil en protection et contrôle des risques,19/01/2021,16800.0,Révisable,CPAM de la Manche,49.1097135871,-1.07754504719,NC,221.23214433669884,47.2305431151,-1.7303481837,012021
20212020_21_1000,Marché,Fournitures,"Fruits, légumes et produits connexes",18/01/2021,168000.0,Révisable,Ville de Saint-Leu,-21.1659546177,55.333466602,PME,35.46863393667579,-21.3061462696,55.6419447038,012021
20212021_21_400,Marché,Fournitures,"Fruits, légumes et produits connexes",18/01/2021,168000.0,Révisable,Ville de Saint-Leu,-21.1659546177,55.333466602,PME,35.46863393667579,-21.3061462696,55.6419447038,012021
2020YCF4hre39J00,Marché,Travaux,Travaux d'installations électriques,28/01/2021,1680000.0,Révisable,SDIS 33 Gironde,44.8578964782,-0.57357535767,NC,13.495829544413743,44.791939845,-0.675986855592,012021
202130214001,Marché,Services,Services de traitement d'opérations et services de compensation,07/01/2021,1.68E7,Révisable,BUDGET PRINCIPAL,-20.9331856391,55.4471055195,ETI,8531.125596449603,48.8164012464,2.29603611202,012021
2021202021900,Marché,Travaux,Travaux de transformation de bâtiments,08/01/2021,16804.0,Ferme et actualisable,TROYES AUBE HABITAT,48.2968506353,4.07801333034,PME,5.125216739770691,48.3166056207,4.03612468772,012021
2020eoI6PzRs9H00,Marché,Travaux,Travaux de construction de bâtiments,22/01/2021,16809.0,Ferme,Commune de La Celle sur Morin,48.7971315677,2.97199544067,PME,13.266690439460852,48.8120551272,3.09103023658,012021
20212020F2221000,Marché,Fournitures,Consommables médicaux,01/01/2021,16809.6,Révisable,CHRU CAEN,49.1850685346,-0.370026383608,ETI,305.11220090326424,49.0257331499,2.38463719412,012021
20212021T0495800,Marché,Travaux,Travaux de restructuration,08/01/2021,16816.4,Ferme,CHU ANGERS,47.4766284713,-0.556089456786,PME,60.09832651853119,47.2548412826,-1.05162791043,012021
202004804,Marché,Travaux,Travaux de construction,05/01/2021,168303.66,Ferme et actualisable,STATIONS D ALTITUDE,43.3201640732,-0.3496692279,GE,632.4860636654465,45.6733570262,4.8577653898,012021
20212020T2217900,Marché,Travaux,Travaux de construction,07/01/2021,168327.7,Révisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Metz - ESID Metz,,,PME,,49.2723897551,3.88640842758,012021
2020NIF-0700,Marché,Travaux,Installation d'appareils d'éclairage extérieur,05/01/2021,168372.86,Ferme et actualisable,COMMUNE DE WEITBRUCH,48.7631204317,7.78014334566,PME,30.999271307735857,48.4974463699,7.68880959117,012021
20212021T0496000,Marché,Travaux,Travaux de restructuration,08/01/2021,1684.18,Ferme,CHU ANGERS,47.4766284713,-0.556089456786,NC,37.978865581500166,47.2414492987,-0.30725809749,012021
202121T01000,Marché,Travaux,Travaux de construction de bâtiments,29/01/2021,168499.0,Ferme,Département de la Haute-Loire,45.02773512,3.89608931701,PME,58.35980092146217,45.3789368606,4.28873007335,012021
2021M012015L0200,Marché,Services,Service de gestion du réseau d'assainissement,18/01/2021,168547.0,Ferme,GRAND DOLE - ASSAINISSEMENT REGIE,47.075389408,5.50082462705,NC,78.37939139806815,46.7898307141,4.85243666689,012021
20212020S2115900,Marché,Services,Services de réparation et d'entretien d'installations électriques de bâtiment,01/01/2021,168547.0,Révisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Ecole Normale Supérieure de Lyon",45.7333494426,4.83733100241,PME,32.1530003977054,45.452770492,4.76439742428,012021
2019F2000401,Marché,Fournitures,Matériel roulant,26/01/2021,168560.32,Révisable,HAGANIS - BUDGET DECHETS,49.1081027833,6.19595351042,ETI,0.0,49.1081027833,6.19595351042,012021
2020PsHLhYdtjt00,Marché,Services,"Services d'architecture, services de construction, services d'ingénierie et services d'inspection",06/01/2021,168686.45,Révisable,ETABLISSEMENT PUBLIC D'AMENAGEMENT DE BORDEAUX - EURATLANTIQUE,44.8578964782,-0.57357535767,PME,0.0,44.8578964782,-0.57357535767,012021
2021151041806400,Marché,Travaux,Travaux de remise en état,18/01/2021,168722.0,Ferme et actualisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Metz - ESID Metz,,,PME,,48.1967233938,6.52386829289,012021
2021ICF00360L200,Marché,Travaux,Travaux de menuiserie,12/01/2021,168785.0,Ferme,ICF La Sablière S.A. HLM,48.8760781984,2.36069992794,PME,438.76428182515275,47.2739274498,5.98794392013,012021
20212020F2321100,Marché,Fournitures,"Matériels médicaux, pharmaceutiques et produits de soins personnnels",27/01/2021,1688.0,Révisable,CHU ROUEN,49.4415068863,1.09373273216,ETI,658.9341791911385,43.5651011775,1.82580984999,012021
20212021S0102700,Marché,Services,Maintenance de logiciels de technologies de l'information,20/01/2021,168826.0,Révisable,CHU NANTES,47.2321613301,-1.54797539458,ETI,292.2097075465366,44.760310031,-0.657279122002,012021
2021TXBATECO700,Marché,Travaux,Travaux de construction de bâtiments,04/01/2021,16889.01,Ferme et actualisable,Commune du Lude,47.6540667797,0.150217892508,PME,34.00512195007712,47.9594908352,0.144645189116,012021
