2020nlejO1-eln00,Marché,Fournitures,Produits alimentaires divers,28/01/2021,76000.0,Ferme et actualisable,Mairie de l'Etang-Sale,-21.2492112938,55.366954369,NC,16.50698965155356,-20.9945145041,55.3978899478,012021
2020Pgl83mgfR800,Marché,Fournitures,,25/01/2021,76000.0,Révisable,Mairie de Marcq en Baroeul,50.675257141,3.10114805967,NC,15.720148295383833,50.5922616343,3.21625948275,012021
202019N0929-0200,Marché,Services,Services de contrôle technique,11/01/2021,76000.0,Révisable,METROPOLE NICE COTE D'AZUR,43.7123384529,7.23750191149,ETI,800.518029263401,48.7728906673,2.07603849225,012021
202020037400,Marché,Services,Location d'hélicoptères avec équipage,13/01/2021,76000.0,Ferme,BUDGET PRINCIPAL,43.3127155398,5.36343891881,PME,129.38741494809733,43.2821582185,6.53305254006,012021
202130242400,Marché,Services,Services spécialisés de transport routier de passagers,11/01/2021,760000.0,Révisable,BUDGET PRINCIPAL,-20.9331856391,55.4471055195,PME,22.13700497150955,-21.2232456927,55.5586013062,012021
2020M60sW6rV9I00,Marché,Travaux,Travaux de remise en état,20/01/2021,7600000.0,Révisable,HABITAT 08,49.7750868481,4.71731702738,PME,8.771622899942958,49.7733700049,4.63801315095,012021
20212021S0125500,Marché,Services,Services de mise en cale sèche,22/01/2021,76025.0,Ferme,"Ministère de la Transition Écologique, Ministère de la Cohésion des Territoires, Ministère de la Mer - Groupement d'Intérêts Economiques - Dragages Ports",49.4415068863,1.09373273216,ETI,629.5909595447768,48.3999000994,-4.5027702561,012021
20212021T0495700,Marché,Travaux,Travaux de restructuration,08/01/2021,76036.44,Ferme,CHU ANGERS,47.4766284713,-0.556089456786,PME,9.088088259127154,47.3950276362,-0.553433103285,012021
2020sa19OC-rKC00,Marché,Fournitures,"Machines, matériel et fourniture informatique et de bureau, excepté les meubles et logiciels",19/01/2021,76200.0,Ferme,Centre hospitalier de Boulogne sur mer Service Economique,50.7270459478,1.60607177999,PME,235.9468548507171,48.8481450572,2.59605262949,012021
2020M20-70-200,Marché,Fournitures,,14/01/2021,76287.0,Ferme,CCPI BUDGET PRINCIPAL,48.465910222,-4.63452795357,NC,63.723118462016025,48.5165029584,-4.0605109917,012021
2021100015047500,Marché,Services,Services de réparation et d'entretien d'installations de bâtiments,13/01/2021,76305.0,Ferme,Ministère des armées - Structure Spécialisée d'achat et de Mandatement 33 503 Bordeaux,,,GE,,48.8695044166,2.17789004853,012021
2019VpaoUFghc600,Marché,Fournitures,Photocopieurs,04/01/2021,76313.88,Révisable,Colombes Habitat Public,48.9228776124,2.24687029827,NC,599.4849598842593,43.5959710776,1.43229743595,012021
20212057500,Marché,Services,Services de maintenance préventive,25/01/2021,76362.0,Révisable,Metz Métropole,49.1081027833,6.19595351042,GE,424.703948166148,48.9296428406,2.35946866986,012021
2019-10-MTA00,Marché,Services,Services de transport routier public,11/01/2021,76362.87,Ferme,COMMUNAUTE DE COMMUNES,15.9060573169,-61.294202726,PME,0.0,15.9060573169,-61.294202726,012021
20210187RL202000,Marché,Services,Services de nettoyage,12/01/2021,76373.65,Révisable,Ville de Toulon,43.1364847512,5.93276630299,PME,56.20060585352575,43.4911122247,5.56929270242,012021
2020YkEHSudubv00,Marché,Travaux,Travaux de construction,14/01/2021,76400.0,Révisable,Territoire30,43.8445331544,4.34760475323,PME,58.78816290826456,43.6131750772,3.86941278925,012021
20212020S2231600,Marché,Services,Services d'assurance responsabilité civile,14/01/2021,765189.0,Révisable,CHRU CAEN,49.1850685346,-0.370026383608,ETI,694.8912307649657,45.7338821165,4.86899471975,012021
202050840800,Marché,Services,Services d'assistance dans le domaine de l'ingénierie,28/01/2021,76524.1,Révisable,Budget principal,50.6317671102,3.04699299406,ETI,10.16750355988015,50.6752771707,3.12787285895,012021
2020202001616500,Marché,Services,Services d'assurances accidents et maladie,04/01/2021,76546.04,Révisable,COMMUNE D'AIGLUN,44.0635555536,6.13859689716,GE,100.56859567535932,43.5360639608,5.39837823449,012021
20212021S0216700,Marché,Fournitures,Matériel biomédical,13/01/2021,76560.0,Ferme,CHU DE LIMOGES,45.8544262114,1.24894834225,NC,344.4460678678523,48.7495659946,2.35212808495,012021
2020FspEa14hcv00,Marché,Travaux,Travaux de réfection,28/01/2021,766203.19,Ferme et actualisable,MANCHE HABITAT,49.1097135871,-1.07754504719,PME,22.020993027245133,49.30602626,-1.10235095061,012021
