20212008590200,Marché,Fournitures,"Boissons, tabac et produits connexes",21/01/2021,4934.0,Révisable,Mairie de Cannes,43.552829906,7.00288753145,PME,166.28289016844278,43.9838698816,5.56243952383,012021
2020-0402000000,Marché,Services,Services d'assurance,20/01/2021,49363.7,Révisable,MAIRIE CRANVES-SALES,46.1973482215,6.30295921449,PME,529.8354594005805,48.8769868607,2.33753841595,012021
2020-YZYOPR_z_00,Marché,Services,Services relatifs aux logiciels,18/01/2021,49380.0,Révisable,Pôle Ressources,48.4315335696,0.0917701886296,PME,679.5162553963132,43.6131750772,3.86941278925,012021
2021BIBLIO00,Marché,Fournitures,Mobilier,19/01/2021,49381.0,Ferme et actualisable,Echalas,45.5505021155,4.72984481517,PME,594.0129502418778,46.8544563524,-0.479596254844,012021
2020DEPNZDfC9g00,Marché,Services,Systèmes d'information et serveurs,14/01/2021,493859.21,Révisable,Société Immobilière de la Réunion-SIDR,-20.9331856391,55.4471055195,PME,0.0,-20.9331856391,55.4471055195,012021
20212021T0133500,Marché,Travaux,Mise en place de plafonds suspendus,27/01/2021,49393.21,Ferme et actualisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - UNIVERSITE DE POITIERS",46.5834165499,0.359436087058,PME,0.0,46.5834165499,0.359436087058,012021
2020032LU00,Marché,Services,Services d'études,28/01/2021,49400.0,Révisable,TROYES CHAMPAGNE METROPOLE,48.2968506353,4.07801333034,PME,0.0,48.2968506353,4.07801333034,012021
2020pNQgUpL4iK00,Marché,Travaux,Travaux de construction de maisons,25/01/2021,49402.94,Ferme et actualisable,Sèvre Loire Habitat,47.0458179875,-0.877097655444,PME,25.141827983443854,47.2130320509,-0.724237826321,012021
202124100,Marché,Services,Services d'inspection technique,05/01/2021,49404.0,Ferme,HABITAT DE LA VIENNE,46.605207221,0.369708100274,ETI,410.0448527096248,46.0434285551,4.03465900698,012021
2021200000070000,Marché,Travaux,Travaux routiers,14/01/2021,49430.0,Ferme,Département de la Lozère,44.5293451476,3.48107867578,PME,159.9645331498378,43.1651014685,3.02005317318,012021
2020F8minO764y00,Marché,Travaux,Travaux de menuiserie et de charpenterie,08/01/2021,49438.66,Révisable,Ardèche Habitat,45.2462974654,4.65115146795,ETI,143.64581421833034,46.1561440875,5.57587732677,012021
20190udwq7c2nj00,Marché,Travaux,Travaux de construction,12/01/2021,49441.16,Révisable,Société Immobilière de la Réunion-SIDR,-20.9331856391,55.4471055195,PME,21.7922148621075,-20.963611632,55.642081964,012021
2021200450100,Marché,Services,Services d'assurance dommages ou pertes,27/01/2021,4945.0,Ferme,Ville de Mauguio,43.5930787077,4.00463218238,ETI,580.3920722912604,46.3286026496,-0.464927924553,012021
20212021F0039100,Marché,Fournitures,Réactifs de laboratoire,01/01/2021,4950.0,Révisable,CH VALENCIENNES,50.3591232468,3.51599087764,PME,249.73304016455575,48.2599945129,2.71097359584,012021
20212020F2221700,Marché,Fournitures,Consommables médicaux,01/01/2021,4950.0,Révisable,CHRU CAEN,49.1850685346,-0.370026383608,ETI,676.0574448687656,45.8554570764,4.7454442107,012021
20212020524400,Marché,Services,Services de conseil en affaires et en gestion,20/01/2021,49500.0,Ferme,Caisse des dépôts et consignations,48.8562037309,2.3121193117,PME,216.80210355179767,50.6546146137,3.06940961222,012021
202003202034400,Marché,Services,Services relatifs à l'environnement,13/01/2021,49500.0,Ferme,Office de l'Environnement de la Corse,42.2703824683,9.08361106614,PME,46.83697353416642,42.5451363039,8.76005794315,012021
