2021202007000,Marché,Travaux,Travaux de démolition,07/01/2021,5783.21,Ferme et actualisable,ALLIER HABITAT,46.5622744929,3.32725048972,PME,16.114553458187526,46.4666774298,3.43682926731,012021
2020wbnudBXcMI00,Marché,Services,Services d'architecte pour les bâtiments,14/01/2021,57890.16,Ferme,VIALIS SAEM,48.1100979739,7.3849252282,NC,0.0,48.1100979739,7.3849252282,012021
2019uVfWIPnRrl00,Marché,Travaux,Travaux d'équipement électrique,15/01/2021,57900.0,Ferme et actualisable,THEMELIA,43.9256996046,2.14745941954,PME,8.613342286346468,43.9220960344,2.06964845067,012021
2020XksQcTAOBX00,Marché,Services,Services de réparation et d'entretien de chaudières,20/01/2021,579020.0,Révisable,HABITAT 08,49.7750868481,4.71731702738,ETI,715.0042699383155,43.3595190014,5.36321282428,012021
2020hmD1KBAYkZ00,Marché,Travaux,Travaux de réfection,28/01/2021,57913.0,Ferme et actualisable,CAF PARIS,48.840040811,2.29268840406,NC,11.361433595306131,48.8963161116,2.20694242609,012021
20212021F0294600,Marché,Fournitures,Valves cardiaques,08/01/2021,579300.0,Révisable,CHRU TOURS,47.3314668694,0.715972131571,NC,138.6545694797439,47.78766234,1.88283144903,012021
2020GZOP-qNI0u00,Marché,Travaux,Installations de chauffage,14/01/2021,579369.1,Révisable,Ardèche Habitat,45.2462974654,4.65115146795,PME,77.57970630593759,44.5538701101,4.74888787641,012021
2021-0010101,Marché,Travaux,Travaux de gros œuvre,20/01/2021,57958.35,Ferme et actualisable,VILLE DE NOEUX LES MINES,50.4751350834,2.66246093706,NC,8.161740541273653,50.4210744725,2.71238625386,012021
20212021F0034700,Marché,Fournitures,Réactifs de laboratoire,01/01/2021,5796.0,Révisable,CH VALENCIENNES,50.3591232468,3.51599087764,ETI,226.1243928647314,48.8309934736,2.1665254551,012021
2021REHARASSEL00,Marché,Travaux,Travaux d'entretien de toiture,28/01/2021,57991.0,Ferme,Société Anonyme Immobilière du Moulin Vert,48.8873739998,2.30681348993,NC,9.20106132317216,48.8129348783,2.34310649123,012021
20212021F0113400,Marché,Fournitures,Consommables médicaux,12/01/2021,5800.0,Ferme,CENTRE HOSPITALIER LEON BINET PROVINS,48.563393882,3.28780374308,PME,593.547481009021,44.8578964782,-0.57357535767,012021
2021_01200,Marché,Fournitures,Consommables médicaux,11/01/2021,58000.0,Révisable,SDIS BP,43.6494856943,7.10655153328,PME,362.6721754975158,45.7979962913,4.63122851388,012021
2019wT8-KHGgoG00,Marché,Travaux,Travaux de maçonnerie,07/01/2021,5800145.0,Révisable,Mairie de Charenton Le Pont,48.8223214828,2.40796998952,GE,23.690797632662907,48.7839097374,2.19723411662,012021
2021151045109700,Marché,Travaux,Travaux de transformation de bâtiments,05/01/2021,5802.66,Ferme et actualisable,Ministère de l'Intérieur - SGAMI EST - Metz - DAGF- Marchés Publics,48.8348302792,2.42102904428,PME,338.09668181567565,47.2856858419,5.05293981105,012021
2021100015107200,Marché,Travaux,Travaux de construction de bâtiments,06/01/2021,580279.38,Révisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Bordeaux - ESID Bordeaux,,,PME,,44.8419138057,-0.470366625525,012021
20212021S0100100,Marché,Fournitures,Cartes électroniques,20/01/2021,58040.0,Ferme,Institut Français de Recherche pour l’Exploitation de la MER,48.8231210367,2.26445901319,PME,737.8463002763046,48.430342276,-4.39658995598,012021
2020011401,Marché,Fournitures,Livres de bibliothèque,25/01/2021,58048.0,Révisable,BUDGET PRINCIPAL DPT 53,48.0610922073,-0.766055300559,PME,107.12506082401342,47.9889433531,0.20002401353,012021
2021202092A300,Marché,Services,Services d'élagage,26/01/2021,580680.0,Révisable,Ville de Valence,44.9223144503,4.91311704006,NC,45.99434477205677,45.3354255589,4.94948056023,012021
2020WKzT5QCwFr00,Marché,Fournitures,"Produits alimentaires, boissons, tabac et produits connexes",07/01/2021,582.0,Révisable,Commune de Briançon,44.8996168364,6.64897322193,NC,232.1657201930953,43.5841914495,5.01426408284,012021
20203RMkmBDZ1500,Marché,Fournitures,"Produits alimentaires, boissons, tabac et produits connexes",07/01/2021,5825.0,Révisable,Commune de Briançon,44.8996168364,6.64897322193,NC,222.5679841659611,43.9686088405,4.86537589634,012021
202050844500,Marché,Services,Services de maintenance de systèmes,06/01/2021,582500.0,Révisable,Budget principal,50.6317671102,3.04699299406,PME,222.56144311063932,48.8039815916,2.22696813508,012021
20.25100,Marché,Travaux,Travaux de construction,15/01/2021,58270.0,Ferme et actualisable,OPAC DE LA SAVOIE OPH,45.5837038917,5.90877548323,PME,129.3948098828415,45.7087943761,4.74540681183,012021
20212020F2027500,Marché,Fournitures,Produits pharmaceutiques,26/01/2021,58300.0,Révisable,CENTRE HOSPITALIER BRETAGNE ATLANTIQUE,47.6599029362,-2.75681901002,GE,562.0137435782898,48.8695044166,2.17789004853,012021
20212020190200,Marché,Services,Services divers d'entretien et de réparation,08/01/2021,58311.0,Révisable,VILLE DE CHATEAUBRIANT,47.7220962122,-1.38697766124,NC,0.0,47.7220962122,-1.38697766124,012021
2021F20006100,Marché,Fournitures,Produits alimentaires divers,06/01/2021,58320.0,Révisable,Commune de Petite-Ile,-21.3397027003,55.5689887011,PME,8.516335271394027,-21.3123152713,55.4940884083,012021
202020028400,Marché,Travaux,Travaux de construction de gares de chemin de fer,28/01/2021,58325.0,Révisable,BUDGET PRINCIPAL,43.3127155398,5.36343891881,PME,18.81618708834974,43.4500011794,5.26335968091,012021
2015DECHETLOT100,Marché,Services,Services liés aux déchets et aux ordures,25/01/2021,5832950.0,Révisable,COMMUNAUTE D AGGLOMERATION TERRE DE PR,43.8430738498,4.84399785646,GE,215.2861981666255,43.1651014685,3.02005317318,012021
20202020180205,Marché,Travaux,Travaux de gros œuvre,04/01/2021,58333.33,Révisable,VILLE DE CHATEAUBRIANT,47.7220962122,-1.38697766124,PME,50.98819809855356,47.4630826386,-1.7673551917,012021
2020-P0100,Marché,Services,Logiciels de bases de données et d'exploitation,14/01/2021,58339.0,Ferme et actualisable,VILLE DE CAUDEBEC LES ELBEUF,49.2822295022,1.02519116075,PME,776.7878313345619,43.4556743263,4.90422543761,012021
2020-P0000,Marché,Services,Logiciels de bases de données et d'exploitation,14/01/2021,58339.0,Ferme et actualisable,VILLE DE CAUDEBEC LES ELBEUF,49.2822295022,1.02519116075,PME,776.7878313345619,43.4556743263,4.90422543761,012021
20212020P00,Marché,Services,Logiciels de bases de données et d'exploitation,14/01/2021,58339.0,Ferme,Mairie de Caudebec-lès-Elbeuf,49.2822295022,1.02519116075,PME,776.7878313345619,43.4556743263,4.90422543761,012021
2020cdkI67ovUN00,Marché,Services,Systèmes d'information et serveurs,14/01/2021,583761.98,Révisable,Société Immobilière de la Réunion-SIDR,-20.9331856391,55.4471055195,PME,0.0,-20.9331856391,55.4471055195,012021
2020F15L600,Marché,Fournitures,Produits laitiers,08/01/2021,58384.0,Ferme,BUDGET PRINCIPAL,48.6285271332,2.59586280952,NC,44.38714199977804,48.2306396032,2.62774331224,012021
20212021F0032800,Marché,Fournitures,Réactifs de laboratoire,01/01/2021,584.0,Révisable,CH VALENCIENNES,50.3591232468,3.51599087764,ETI,522.8811600327955,45.8121035165,4.74687461998,012021
202067g7o_rpVo00,Marché,Services,Services de l'administration publique,22/01/2021,58400.0,Révisable,SET,47.3980773574,0.696151819266,GE,248.87153212707514,48.8348302792,2.42102904428,012021
2021151043523800,Marché,Travaux,Travaux de menuiserie,04/01/2021,58431.29,Ferme et actualisable,"Ministère de l'Économie, des Finances et de la Relance - Direction régionale Auvergne Rhône Alpes et département du Rhône",45.7480493184,4.82567584415,PME,26.064606880379525,45.5342643471,4.92351668936,012021
202002-300,Marché,Fournitures,Charpentes,21/01/2021,58453.1,Révisable,TINTENIAC,48.3236675287,-1.83050109889,PME,62.81597626915956,48.3443523025,-1.26279830268,012021
2020Id2WSounvY00,Marché,Fournitures,Matériel informatique,15/01/2021,585.0,Ferme,Mairie Saint-Maur-des-Fossés,48.7987986059,2.49441281984,PME,33.58695645407643,48.8963161116,2.20694242609,012021
2021130016196500,Marché,Fournitures,Systèmes de détection d'incendie,01/01/2021,585.4,Révisable,"Ministère de l'Économie, des Finances et de la Relance - DI OCCITANIE",43.6131750772,3.86941278925,PME,166.17746676421024,44.358571606,2.56667306391,012021
2019_a5cHXj9ze00,Marché,Fournitures,Interphones,04/01/2021,585000.0,Ferme et actualisable,Colombes Habitat Public,48.9228776124,2.24687029827,ETI,23.23248882131086,48.8631652232,2.4482059517,012021
202001SPMA0100,Marché,Travaux,Travaux de construction de canalisations d'eaux pluviales,29/01/2021,58540.0,Ferme et actualisable,MAIRIE DE GALLARGUES LE MONTUE,43.7167088105,4.1720446409,PME,24.046799648201397,43.8445331544,4.34760475323,012021
20212020F2371100,Marché,Fournitures,Produits alimentaires et produits secs divers,14/01/2021,586.55,Révisable,Chambres de Commerce et d'Industrie,43.9352959178,4.84131733764,NC,4.553270054783559,43.9686088405,4.86537589634,012021
2021VILLE00400,Marché,Travaux,Travaux d'installation de systèmes avertisseurs d'incendie,06/01/2021,58605.0,Ferme et actualisable,Mairie de Petit-Quevilly,49.4244508808,1.05966183652,PME,44.184269267206005,49.6174474589,0.710479299424,012021
2021V032200,Marché,Travaux,Travaux d'installation de chauffage électrique et d'autres équipements électriques de bâtiment,04/01/2021,58619.41,Ferme et actualisable,Ville de Toulouse,43.5959710776,1.43229743595,PME,33.48592623186969,43.7593774994,1.68659283376,012021
2020301276RA00,Marché,Travaux,Travaux de construction de carrefours giratoires,25/01/2021,586381.0,Révisable,BUDGET PRINCIPAL,43.9352959178,4.84131733764,PME,11.46906903545193,43.9626769156,4.94133023443,012021
2021M012015L0300,Marché,Services,Service de gestion du réseau d'assainissement,18/01/2021,58661.0,Ferme,GRAND DOLE - ASSAINISSEMENT REGIE,47.075389408,5.50082462705,NC,78.37939139806815,46.7898307141,4.85243666689,012021
2020M200049000,Marché,Travaux,Travaux de pose de revêtements de sols souples,29/01/2021,58664.62,Révisable,DEPARTEMENT DES PYRENEES ORIENTALES,42.6966171788,2.89890986886,PME,36.82246037471666,42.4443401665,2.68317453362,012021
202030033300,Marché,Services,"Services récréatifs, culturels et sportifs",05/01/2021,58733.33,Ferme,Département du Doubs,47.2551269927,6.0192810348,PME,90.22374715321837,47.5151698089,6.79255092159,012021
2020-LLtw-xW7b00,Marché,Travaux,Travaux d'assainissement,11/01/2021,587368.0,Ferme et actualisable,Communauté d' Agglomération de Lens Lievin,50.4372553549,2.82129881832,NC,17.27220445316001,50.2843252026,2.84874855584,012021
