202069537900,Marché,Travaux,Travaux routiers,04/02/2020,40967.0,Ferme et actualisable,MAIRIE LONGEVILLE LES ST AVOLD,49.1191694002,6.64927495383,NC,24.564176744225467,49.1679424519,6.86597786253,022020
2020130015222600,Marché,Services,Réalisation et entretien d'espaces verts,28/02/2020,4097.84,Révisable,"Ministères de l'Économie et des Finances, de l'Action et des Comptes publics - DI OCCITANIE",43.6131750772,3.86941278925,NC,58.78816290826456,43.8445331544,4.34760475323,022020
2019b1QghjreHU00,Marché,Fournitures,Système de surveillance vidéo,27/02/2020,41000.0,Ferme et actualisable,SDIS51,48.9457840343,4.30898789575,PME,11.969399796551942,48.9547049297,4.41685816506,022020
20202020S0314100,Marché,Services,Logiciels pédagogiques,20/02/2020,41000.0,Ferme,Ministère de la Transition écologique et solidaire - Ministère de la Cohésion des Territoires - E...,49.4965847516,0.140273146733,NC,,,,022020
2019gzSnFJnCBa00,Marché,Fournitures,Chèques-repas,12/02/2020,410000.0,Ferme et actualisable,SDIS 80 Somme,49.9002814748,2.29072265357,GE,119.5008026776135,48.8282706469,2.362358986,022020
20202019-12-0401,Marché,Travaux,Travaux de réfection,28/02/2020,41014.0,Ferme et actualisable,COMMUNE LESPINASSE,43.716465754,1.38260678149,PME,71.45299187318966,44.0832723125,0.852270299074,022020
2020M9D0067MG01,Marché,Services,Services de sécurité,28/02/2020,410237.2,Révisable,BUDGET PRINCIPAL,43.6131750772,3.86941278925,NC,5.484382748718405,43.6377664504,3.91242194098,022020
2019_OdN1Op2Iv00,Marché,Services,Réalisation et entretien d'espaces verts,17/02/2020,41047.86,Révisable,Sèvre Loire Habitat,47.0458179875,-0.877097655444,PME,0.0,47.0458179875,-0.877097655444,022020
2018A8ZKCSgBvP00,Marché,Travaux,Travaux de construction de bâtiments,13/02/2020,410514.21,Ferme,3F-DGRDI NE,48.8282706469,2.362358986,NC,,,,022020
2019C1b8UWxuSU00,Marché,Fournitures,Produits de nettoyage,20/02/2020,41063.29,Ferme et actualisable,CHARLY SUR MARNE - Cté de Cnes du canton de Charly sur Marne,48.9872145138,3.29209455904,PME,135.10756533643502,50.2004018189,3.21454810142,022020
202069843901,Marché,Travaux,Travaux de gros œuvre,17/02/2020,41073.0,Ferme et actualisable,HAMARIS,48.0976298874,5.1398599496,PME,61.31779306715274,48.5517433482,5.45649786497,022020
2020150983444800,Marché,Travaux,Travaux de construction,07/02/2020,41105.0,Ferme et actualisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de BREST - ESID Br...,,,GE,,48.075697512,-1.72369525238,022020
202020V0147-0000,Marché,Services,Services relatifs à la danse et aux divertissements,17/02/2020,41110.0,Ferme,MAIRIE DE NICE,43.7123384529,7.23750191149,NC,,,,022020
2020100014361800,Marché,Travaux,Travaux de revêtement de routes,24/02/2020,411609.92,Ferme et actualisable,Ministère de la Transition écologique et solidaire - Ministère de la Cohésion des Territoires - D...,48.840040811,2.29268840406,NC,18.991764938409986,48.9172863598,2.13951942246,022020
2020130015219300,Marché,Fournitures,Pain,11/02/2020,41172.0,Révisable,Ministère de la Justice  - Direction interrégionale des services pénitentiaires de Strasbourg,48.5716343863,7.76783353204,NC,207.51120224140578,48.6866434118,5.89495783448,022020
2019HRg-MtiJZu00,Marché,Services,Services d'assurance et services de retraite,12/02/2020,41180.0,Révisable,SDIS 80 Somme,49.9002814748,2.29072265357,PME,0.0,49.9002814748,2.29072265357,022020
