20200142f8e00500,Marché,Travaux,Travaux de construction de bâtiments,15/09/2021,13490.0,Ferme,Ville de Béziers,43.3475518983,3.23081153874,PME,16.20354556802906,43.4582012721,3.13540438642,092021
2021-PGlCCPJv800,Marché,Travaux,Travaux de menuiserie,20/09/2021,134900.0,Ferme,SETEC ORGANISATION,48.8348302792,2.42102904428,PME,8545.201141161822,-21.3123152713,55.4940884083,092021
2018MKp3mz5bD200,Marché,Services,Services des eaux usées,23/09/2021,13500.0,Ferme,Ville de Béziers,43.3475518983,3.23081153874,PME,14.205826413591945,43.3515495615,3.10240517837,092021
2021V0M51600AU00,Marché,Services,Logiciel de gestion des documents,23/09/2021,135000.0,Révisable,BUDGET PRINCIPAL EXERCICE 2021,45.8544262114,1.24894834225,NC,518.6833357952348,45.6365892175,5.93444503527,092021
20219fZWJh91dV00,Marché,Services,Services de transport routier public,28/09/2021,1350000.0,Révisable,DM - Direction des mobilités,45.7480493184,4.82567584415,PME,144.3029741740957,45.6813230441,6.12887377688,092021
2021sqdcCd0_Hy00,Marché,Travaux,Travaux de construction,14/09/2021,135112.22,Ferme et actualisable,Brest Métropole Habitat,48.3999000994,-4.5027702561,PME,29.11583784084437,48.4830742979,-4.25305753164,092021
2021BnIZ2_xhGB00,Marché,Services,Services spécialisés de transport routier de passagers,28/09/2021,135363.64,Révisable,DM - Direction des mobilités,45.7480493184,4.82567584415,NC,99.26071243224403,45.8337399795,5.719163664,092021
2021022BATSR0200,Marché,Travaux,Travaux de construction de bâtiments multifonctionnels,02/09/2021,135647.6,Ferme et actualisable,COMMUNE DE MONTREVAULT SUR EVRE,47.2548412826,-1.05162791043,PME,0.0,47.2548412826,-1.05162791043,092021
2021ktfdL374PZ00,Marché,Services,Services spécialisés de transport routier de passagers,28/09/2021,1357705.64,Révisable,DM - Direction des mobilités,45.7480493184,4.82567584415,PME,130.22384561743542,45.1352191094,3.82148888542,092021
2019SAN201902C00,Marché,Travaux,Travaux de couverture et travaux d'autres corps de métier spécialisés,23/09/2021,135796.0,Ferme,Foncière Chênelet,50.8495663973,1.77904587652,PME,504.6738173640827,46.3883331874,2.60916434957,092021
2021F2102800,Marché,Travaux,Travaux de terrassement,21/09/2021,135995.26,Ferme,GRAND CHAMBERY BUDGET GENERAL,45.5837038917,5.90877548323,NC,6.452505451907381,45.5563842678,5.96031433409,092021
