20192020T0100201,Marché,Travaux,Travaux de revêtement de routes,09/07/2019,1200000.0,Révisable,CD91 - Conseil départemental de l'Essonne,48.6293513055,2.44049035394,NC,40.66163522888498,48.4217696926,2.13780260625,072019
2018jsWe8t1-ob00,Marché,Travaux,Travaux de revêtement divers,05/07/2019,1.2E7,Révisable,Mairie du Perreux sur Marne,48.8421812372,2.50400643241,NC,8.818762238006922,48.8062253343,2.57508931375,072019
2019shA8dnEYO_00,Marché,Travaux,Travaux routiers,05/07/2019,1.2E7,Révisable,Mairie de Fos sur Mer,43.4556743263,4.90422543761,NC,11.703839535753685,43.5504760835,4.95071072272,072019
20192019T1838100,Marché,Travaux,Travaux de gros œuvre,10/07/2019,1200400.18,Révisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - UNIVERSITE DE PAU ET DU PAYS DE L'ADOUR",43.3201640732,-0.3496692279,PME,48.961949481308615,43.4562006425,-0.770756387848,072019
20190012000,Marché,Fournitures,Chariots élévateurs,08/07/2019,120242.0,Ferme,Lorient Agglomération,47.7502629938,-3.37883364048,GE,240.82456951043486,46.7762050023,-1.43372348586,072019
2019130014561600,Marché,Services,Services d'appui aux pouvoirs publics,18/07/2019,1203714.0,Ferme,Ministère de la Transition écologique et solidaire - Ministère de la Cohésion des Territoires - D...,48.8836186061,2.23810959636,PME,0.0,48.8836186061,2.23810959636,072019
20192xEs9r69EC00,Marché,Fournitures,Pièces détachées et accessoires pour véhicules et moteurs de véhicules,01/07/2019,12040.15,Révisable,Département de la Haute-Saône,47.631875925,6.15550489936,PME,534.8753127203587,47.6267715984,1.31849348356,072019
2019QUPsHvEq6E00,Marché,Travaux,Travaux d'équipement électrique,17/07/2019,12047.67,Ferme et actualisable,Communauté d'agglomération Privas Centre Ardèche,44.7218752388,4.59409820072,PME,41.70107730655439,44.9223144503,4.91311704006,072019
20192019T1505800,Marché,Fournitures,,29/07/2019,12069.2,Ferme,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Éc...",48.8491121687,2.33284677548,NC,709.0206814185829,43.2883854261,5.48366970686,072019
20190500,Marché,Services,,29/07/2019,120690.0,Révisable,COMMUNE DE SAINT AMAND LONGPRE,47.6840227049,1.00109705953,PME,46.3679912277143,47.3980773574,0.696151819266,072019
2019000000287700,Marché,Services,Services de conseil en gestion de projet,08/07/2019,120750.0,Ferme,Région Centre-Val de Loire,47.8824665066,1.91660961834,PME,503.296284120601,45.6973573688,5.9042177358,072019
20199h2oaf4-rx00,Marché,Fournitures,Suppléance orthopédique,01/07/2019,12080.0,Ferme et actualisable,HOPITAL NORD OUEST - VILLEFRANCHE SUR SAONE,45.9909873528,4.68779445054,ETI,49.47421666425095,45.7541566032,5.06691649154,072019
2019fB5eWUImjx00,Marché,Travaux,Installation de matériel de télécommunications,10/07/2019,120835.74,Ferme,Mairie d'Aix en Provence,43.5360639608,5.39837823449,PME,0.0,43.5360639608,5.39837823449,072019
2019F1501,Marché,Fournitures,Matériel et fournitures informatiques,10/07/2019,120946.29,Ferme,BUDGET PRINCIPAL,48.6285271332,2.59586280952,PME,69.31633117095234,49.0444862396,2.12906447579,072019
20198UYB9scdFE00,Marché,Services,Services d'ingénierie géotechnique,30/07/2019,12100.0,Ferme,DSIUD - Direction des systèmes d information et des usages digitaux,45.7480493184,4.82567584415,PME,175.37375055656307,45.7493813224,3.23972951025,072019
2018lOJy9039FN00,Marché,Services,"Services d'architecture, d'ingénierie et de planification",02/07/2019,121000.0,Révisable,Ville de Créteil,48.783689162,2.4549804713,PME,0.0,48.783689162,2.4549804713,072019
2018WgWQhQX3yf00,Marché,Travaux,Travaux de démolition,25/07/2019,121104.0,Ferme et actualisable,,48.2968506353,4.07801333034,PME,29.900245092410895,48.2558867132,3.81076563782,072019
