20202020S0402200,Marché,Services,Services de conseil et d'évaluation,01/07/2020,65700.0,Révisable,Conseil Régional d'Ile-de-France,48.8562037309,2.3121193117,PME,607.6980352104753,43.6131750772,3.86941278925,072020
20202020F1125900,Marché,Fournitures,Instruments dentaires,23/07/2020,65704.0,Révisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - UNIVERSITE DE NANTES",47.2321613301,-1.54797539458,PME,464.34802663592313,48.8873739998,2.30681348993,072020
20.12800,Marché,Travaux,Travaux de construction,10/07/2020,65714.5,Ferme et actualisable,OPAC DE LA SAVOIE OPH,45.5837038917,5.90877548323,PME,116.18161626997714,45.7338821165,4.86899471975,072020
2020SUNUM0000900,Marché,Services,Logiciels et systèmes d'information,07/07/2020,65735.7,Révisable,Budget principal,46.5622744929,3.32725048972,GE,283.19943779690317,48.9097290596,2.33319973974,072020
2019SSA01L706,Marché,Travaux,Travaux de construction,28/07/2020,65760.37,Révisable,AGGLOMERATION D AGEN,44.2024640047,0.625844587118,PME,6.8871144621376414,44.2080753113,0.687872788583,072020
2020000000737200,Marché,Services,"Études de faisabilité, service de conseil, analyse",01/07/2020,65775.0,Ferme,Région Centre-Val de Loire,47.8824665066,1.91660961834,PME,111.96149243755622,48.8365394869,2.2389245247,072020
2018EWyZH2pHyn00,Marché,Services,"Services d'architecture, d'ingénierie et de planification",21/07/2020,65800.0,Révisable,CABA - C.Agglo Bassin AURILLAC,44.9245183348,2.4417949992,PME,0.0,44.9245183348,2.4417949992,072020
2020DPM00900,Marché,Services,Services d'organisation d'événements,03/07/2020,65950.0,Ferme,Budget principal,45.1821782198,5.72099089704,NC,116.29509181686579,45.7731043316,4.85202749669,072020
202020201240000,Marché,Travaux,Travaux de câblage électrique,21/07/2020,65998.1,Ferme et actualisable,COMMUNAUTE D AGGLOMERATION PAYS BASQUE,43.4922603626,-1.46624377766,GE,5.466194983432765,43.491201999,-1.51566656435,072020
20202020F1290600,Marché,Fournitures,Consommables médicaux autres que chimiques à usage unique et consommables hématologiques,24/07/2020,66.0,Ferme,CHU RENNES,48.111571436,-1.68168588816,NC,440.96518714926805,48.8365394869,2.2389245247,072020
2020T7byKQ2zCZ00,Marché,Fournitures,Réactifs de laboratoire,10/07/2020,660.0,Révisable,HOPITAL NORD OUEST - VILLEFRANCHE SUR SAONE,45.9909873528,4.68779445054,ETI,421.07821840450276,48.8309934736,2.1665254551,072020
2020YzfDKnx6gQ00,Marché,Services,Services de réparation et d'entretien de matériel de télévision,31/07/2020,6600.0,Ferme,DCOM,48.8491121687,2.33284677548,PME,38.180652387850245,48.8282004778,2.67749315351,072020
2020160320S20101,Marché,Fournitures,Produits de nettoyage et produits à polir,01/07/2020,66000.0,Ferme,VILLE DE NIORT,46.3286026496,-0.464927924553,PME,73.23389989252027,46.4732388204,-1.11103004277,072020
2020tohSvI8HaM00,Marché,Fournitures,Insignes,06/07/2020,66000.0,Révisable,DQAJ,48.8491121687,2.33284677548,ETI,1.5401237939894692,48.8625262113,2.33630086089,072020
20202020T0974800,Marché,Travaux,Travaux de peinture,22/07/2020,66000.0,Ferme et actualisable,CHRU CAEN,49.1850685346,-0.370026383608,PME,58.02667458950455,48.9317930923,-0.828698671395,072020
