20182020F0341500,Marché,Fournitures,"Équipements de laboratoire, d'optique et de précision (excepté les lunettes)",20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,10.382177006982452,48.776029777,2.33737630174,112018
20182018S0074300,Marché,Services,Services d'impression,30/11/2018,1.0,Révisable,CHRU TOURS,47.3314668694,0.715972131571,ETI,208.18080115146324,45.5249432283,1.20374650899,112018
20182020F0341100,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,10.382177006982452,48.776029777,2.33737630174,112018
20182020F0340900,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,479.7204321430702,47.2246985502,-1.63426478543,112018
20182020F0339400,Marché,Fournitures,Équipements médicaux,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,427.85490258202424,45.8310057435,4.77089761479,112018
20182018S0074400,Marché,Services,Services d'impression,29/11/2018,1.0,Révisable,CHRU TOURS,47.3314668694,0.715972131571,PME,427.26668237718144,50.4391004456,2.98628860417,112018
20182018F0007600,Marché,Fournitures,Supports de stockage à mémoire,06/11/2018,1.0,,Informatique Télécommunication Impression,48.8282706469,2.362358986,ETI,426.39638556122384,45.8310057435,4.77089761479,112018
20182018F8007100,Marché,Services,Serveurs,06/11/2018,1.0,,Direction des Achats de l'Etat,48.8282706469,2.362358986,ETI,426.39638556122384,45.8310057435,4.77089761479,112018
20182020F0342100,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,31.901812048555765,48.8655699938,2.09174463815,112018
20182018F8007200,Marché,Services,Serveurs,06/11/2018,1.0,,Direction des Achats de l'Etat,48.8282706469,2.362358986,ETI,426.39638556122384,45.8310057435,4.77089761479,112018
20182020F0342500,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,357.7043373605811,45.7434742148,3.18623551965,112018
20182020F0341300,Marché,Fournitures,"Équipements de laboratoire, d'optique et de précision (excepté les lunettes)",20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,10.382177006982452,48.776029777,2.33737630174,112018
20182020F0342200,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,357.7043373605811,45.7434742148,3.18623551965,112018
20182020F0340200,Marché,Fournitures,"Équipements de laboratoire, d'optique et de précision (excepté les lunettes)",20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182020F0340000,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,144.9364469090095,49.2911492459,1.14362278773,112018
20182020F0340700,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,211.61911652066723,50.6698686017,2.96900182095,112018
20182020F0339600,Marché,Fournitures,Équipements médicaux,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182020F0340400,Marché,Fournitures,Équipements médicaux,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182020F0342000,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,31.901812048555765,48.8655699938,2.09174463815,112018
20182018F0079800,Marché,Services,Logiciels et systèmes d'information,23/11/2018,1.0,Révisable,CHRU TOURS,47.3314668694,0.715972131571,PME,607.5942221988165,45.1752846004,5.76552012882,112018
20182020F0340300,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182020F0342600,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,357.7043373605811,45.7434742148,3.18623551965,112018
20182018F8007500,Marché,Services,Serveurs,06/11/2018,1.0,,Informatique Télécommunication Impression,48.8282706469,2.362358986,ETI,426.39638556122384,45.8310057435,4.77089761479,112018
20182020F0341800,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,357.7043373605811,45.7434742148,3.18623551965,112018
20182020F0342400,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,10.382177006982452,48.776029777,2.33737630174,112018
20182018S4473000,Marché,Services,Services de formation du personnel,06/11/2018,1.0,Révisable,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Pôle Achats et Marchés Publics",44.8056323294,-0.59098965786,PME,175.31363583604127,43.4922603626,-1.46624377766,112018
20182020F0340600,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,31.901812048555765,48.8655699938,2.09174463815,112018
20182020F0342700,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,31.901812048555765,48.8655699938,2.09174463815,112018
2018130013965900,Marché,Services,Services de curage des égouts,29/11/2018,1.0,Révisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Bordeaux - ESID...,,,GE,,43.5360639608,5.39837823449,112018
20182020F0341000,Marché,Fournitures,"Équipements de laboratoire, d'optique et de précision (excepté les lunettes)",20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182018F8007400,Marché,Fournitures,Matériel informatique,06/11/2018,1.0,,Informatique Télécommunication Impression,48.8282706469,2.362358986,ETI,426.39638556122384,45.8310057435,4.77089761479,112018
20182020F0341900,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,NC,19.597568178146506,48.8963161116,2.20694242609,112018
20182020F0339800,Marché,Fournitures,Équipements médicaux,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,456.78016392953975,48.111571436,-1.68168588816,112018
20182018F8007300,Marché,Services,Serveurs,06/11/2018,1.0,,Informatique Télécommunication Impression,48.8282706469,2.362358986,ETI,426.39638556122384,45.8310057435,4.77089761479,112018
20182020F0340800,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,603.6831667475665,43.7344169421,4.19060574752,112018
20182018S0074500,Marché,Services,Services d'impression,29/11/2018,1.0,Révisable,CHRU TOURS,47.3314668694,0.715972131571,NC,250.23442569286757,48.8760781984,2.36069992794,112018
20182020F0341400,Marché,Fournitures,Équipements médicaux,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,456.78016392953975,48.111571436,-1.68168588816,112018
2018170008969500,Marché,Services,Services de conseils et de représentation juridiques,07/11/2018,1.0,Ferme,"Ministère de l'Économie, des Finances et de la Relance - Direction des Affaires Juridiques",48.8282706469,2.362358986,NC,11.671032687456705,48.8604673342,2.26190318372,112018
20182020F0340100,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182020F0341200,Marché,Fournitures,"Équipements de laboratoire, d'optique et de précision (excepté les lunettes)",20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,31.901812048555765,48.8655699938,2.09174463815,112018
20182020F0341600,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,31.901812048555765,48.8655699938,2.09174463815,112018
20182020F0339700,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,11.780601907103318,48.783689162,2.4549804713,112018
20182020F0341700,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,357.7043373605811,45.7434742148,3.18623551965,112018
20182020F0339500,Marché,Fournitures,Matériel informatique,20/11/2018,1.0,Ferme et actualisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,PME,10.382177006982452,48.776029777,2.33737630174,112018
2018150910369500,Marché,Fournitures,Livres de bibliothèque,13/11/2018,1000.0,Ferme,"Ministère de l'éducation nationale et Ministère de l'enseignement supérieur, de la recherche et d...",43.5360639608,5.39837823449,ETI,679.0531550574235,48.8444087298,2.35049826183,112018
2018100013175600,Marché,Fournitures,Pièces électroniques et électriques de rechange pour navires de guerre,19/11/2018,1000.0,Ferme et actualisable,Ministère des armées - Direction du service de soutien de la flotte de Toulon - DSSF Toulon,,,PME,,48.8855642403,2.26624582625,112018
2018170009019300,Marché,Services,Services de réparation et d'entretien d'installations de bâtiments,26/11/2018,10000.0,Révisable,Ministère de l'Intérieur - Préfecture de la Corrèze,45.273427808,1.76345249153,NC,86.12065094789496,45.8544262114,1.24894834225,112018
20182018F0144000,Marché,Fournitures,"Livres, brochures et dépliants imprimés",16/11/2018,10000.0,Ferme,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - UN...",47.2321613301,-1.54797539458,NC,,,,112018
20182018S0008300,Marché,Services,Services de maintenance de systèmes,09/11/2018,10000.0,Révisable,CHU ANGERS,47.4766284713,-0.556089456786,PME,244.199355755347,47.6599029362,-2.75681901002,112018
2018150905392700,Marché,Services,Services de l'administration publique,05/11/2018,10000.0,Révisable,"Ministère de la Transition écologique et solidaire - Ministère de la Cohésion des Territoires - Direction de l'environnement, de l'aménagement et du logement de la Martinique",14.6460950766,-61.100358959,NC,,,,112018
20182018F0143900,Marché,Fournitures,"Livres, brochures et dépliants imprimés",16/11/2018,10000.0,Ferme,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - UN...",47.2321613301,-1.54797539458,NC,,,,112018
20182018F1936200,Marché,Fournitures,Consommables médicaux,08/11/2018,100000.0,Ferme et actualisable,CH DU MANS,47.9889433531,0.20002401353,NC,430.77559416467136,50.6317671102,3.04699299406,112018
20182018S0005700,Marché,Fournitures,Matériel de sonorisation,30/11/2018,100000.0,Ferme,VILLE D'ALFORTVILLE,48.7960818608,2.42143357065,PME,37.68072739696529,49.0006773606,2.14983544498,112018
2018130014005100,Marché,Travaux,Travaux de parachèvement de bâtiment,15/11/2018,100000.0,Ferme,Ministère de l'Intérieur - Occitanie,43.5959710776,1.43229743595,PME,0.0,43.5959710776,1.43229743595,112018
20182018F1863900,Marché,Fournitures,Microassemblages,22/11/2018,100000.0,Ferme,"Etablissements et organismes de l'enseignement supérieur, de la recherche et de l'innovation - Institut biologie Paris Seine",48.8491121687,2.33284677548,PME,3.3639939975688344,48.8628851439,2.35993164253,112018
20182020T1284500,Marché,Travaux,Travaux de construction,30/11/2018,100000.0,Ferme et actualisable,CH DU MANS,47.9889433531,0.20002401353,NC,0.0,47.9889433531,0.20002401353,112018
2018130014005000,Marché,Travaux,Travaux de parachèvement de bâtiment,15/11/2018,100000.0,Ferme,Ministère de l'Intérieur - Occitanie,43.5959710776,1.43229743595,PME,200.78305165353407,43.3475518983,3.23081153874,112018
20182019F1097900,Marché,Fournitures,"Machines, appareils, équipements et consommables électriques; éclairage",19/11/2018,100000.0,Révisable,CHU ANGERS,47.4766284713,-0.556089456786,NC,387.9017141919559,48.8282004778,2.67749315351,112018
2018J1208A,Marché,Fournitures,Produits d'entretien des sols,21/11/2018,100000.0,Révisable,Ville de Lyon,45.7700265344,4.82839245881,PME,266.83972992099586,43.4527920234,5.48035081509,112018
20182018S0146800,Marché,Services,Services de maintenance et de réparation de logiciels,29/11/2018,100000.0,Révisable,HOSPICES CIVILS DE LYON,45.7480493184,4.82567584415,NC,445.24363333781366,48.7839097374,2.19723411662,112018
20182020S0498600,Marché,Services,Services d'études,05/11/2018,100000.0,Ferme et actualisable,Communauté urbaine Grand Paris Seine et Oise,48.9628543141,1.84938988584,NC,486.1517868461194,45.6776041395,4.75268296549,112018
20182018S0068200,Marché,Services,Services de réparation et d'entretien,29/11/2018,100000.0,Révisable,Union des Groupements d'Achats Publics -,48.8481450572,2.59605262949,PME,19.410045150156538,48.8348302792,2.42102904428,112018
20182020F0272300,Marché,Fournitures,Réactifs de laboratoire,27/11/2018,100000.0,Révisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,14.405247625381012,48.8637518036,2.51036788744,112018
2018130013964700,Marché,Services,Services de réparation et d'entretien d'installations de bâtiments,29/11/2018,100000.0,Révisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Rennes - E...,,,GE,,49.4965847516,0.140273146733,112018
2018130014023500,Marché,Fournitures,Chiffons,27/11/2018,1000000.0,Révisable,Ministère des armées - Plateforme Achats Finances Nord Est,48.8348302792,2.42102904428,GE,552.7594769079462,44.8578964782,-0.57357535767,112018
20182018S9221400,Marché,Services,"Services d'architecture, services de construction, services d'ingénierie et services d'inspection",15/11/2018,1000000.0,,Ministère de la Justice  - Direction interrégionale des services pénitentiaires de Marseille,43.2343813418,5.45258699132,NC,179.7292926887423,43.6276961423,7.02943470458,112018
20182018S0008900,Marché,Services,Services de maintenance de systèmes,21/11/2018,1000000.0,Révisable,CHU ANGERS,47.4766284713,-0.556089456786,GE,360.6718157953178,48.9296428406,2.35946866986,112018
20182020F0252900,Marché,Fournitures,Matériel informatique,19/11/2018,1000000.0,Révisable,RESEAUX DES ACHETEURS HOSPITALIERS,48.8591103086,2.38017728226,ETI,605.9029385578656,43.6131750772,3.86941278925,112018
2018130013898400,Marché,Fournitures,Systèmes de positionnement à capacité globale (GPS ou équivalent),16/11/2018,1000000.0,Révisable,Ministère des armées - Division achats - Sud-Est,,,ETI,,48.9412040612,2.09935987202,112018
20182018T8002100,Marché,Travaux,Travaux d'assemblage d'ossatures métalliques d'ouvrage,07/11/2018,1000000.0,Révisable,Ministère de la Transition écologique et solidaire - Ministère de la Cohésion des Territoires - VOIES NAVIGABLES DE FRANCE,47.3230744087,5.03738286925,PME,59.962431802918495,47.0747395388,4.5557530072,112018
2018130013922000,Marché,Services,Services de contrôle et d'essais techniques,23/11/2018,1000000.0,Révisable,Ministère des armées - Direction d'infrastructure de la défense de Papeete - DID Papeete,,,NC,,,,112018
20182018S0044100,Marché,Services,Services de sécurité,06/11/2018,1.000004E7,Révisable,Union des Groupements d'Achats Publics - Département Véhicules Industriels,48.8481450572,2.59605262949,GE,33.55700030428155,48.840040811,2.29268840406,112018
2018100013116600,Marché,Travaux,Modernisation d'installations,30/11/2018,100137.74,Révisable,Ministère des armées - Etablissement du service d'infrastructure de la défense de Rennes - E...,,,PME,,49.3853511181,1.13908768338,112018
20191901502,Marché,Travaux,Travaux de préparation de chantier,09/11/2018,1002967.33,Ferme,CA HAGUENAU,48.8420959686,7.83005981715,PME,21.663951340115627,48.667562475,7.74021890802,112018
20182018F0070200,Marché,Fournitures,Fournitures pour diagnostic,01/11/2018,100510.0,Révisable,HOSPICES CIVILS DE LYON,45.7480493184,4.82567584415,NC,375.7470282579194,48.4131864593,2.73287159417,112018
20182018F0188200,Marché,Fournitures,Réactifs de laboratoire,26/11/2018,10133.76,Révisable,CHU REIMS,49.2517771432,4.03968745396,PME,214.63241157725471,48.6811729227,2.1853558178,112018
20182018F0051300,Marché,Fournitures,"Matériels médicaux, pharmaceutiques et produits de soins personnnels",02/11/2018,101537.48,Ferme,CHU NICE,43.7123384529,7.23750191149,ETI,801.5790386226071,48.758778972,2.04882028884,112018
20182018S1939700,Marché,Services,Services de marketing,07/11/2018,101579.4,Révisable,Ministères sociaux,43.5959710776,1.43229743595,PME,596.6695649778268,48.8631652232,2.4482059517,112018
20182019F0118600,Marché,Fournitures,Consommables médicaux,05/11/2018,101833.33,Ferme,CHD VENDEE,46.6676055556,-1.4078581699,ETI,450.8971839891754,48.7728906673,2.07603849225,112018
2018130013932700,Marché,Fournitures,Soupes instantanées,27/11/2018,102000.0,Révisable,Ministère des armées - Centre d'expertise du soutien du combattant et des forces - CESCOF,,,PME,,47.7948224721,7.17929595638,112018
2018130013932800,Marché,Fournitures,Soupes instantanées,27/11/2018,102000.0,Révisable,Ministère des armées - Centre d'expertise du soutien du combattant et des forces - CESCOF,,,PME,,47.7948224721,7.17929595638,112018
20182018S1827900,Marché,Services,Services de réparation et d'entretien,05/11/2018,10206.0,Ferme et actualisable,CH DU MANS,47.9889433531,0.20002401353,ETI,238.35379216989878,48.695957442,2.23477492911,112018
20182018S0042800,Marché,Services,Services de sécurité,06/11/2018,1.024E7,Révisable,Union des Groupements d'Achats Publics - Département Véhicules Industriels,48.8481450572,2.59605262949,ETI,29.798817223111314,48.6293513055,2.44049035394,112018
