2019DEA2020 302,Marché,Travaux,Travaux de construction,29/04/2020,94829.75,Ferme,LE PUY EN VELAY,45.0608920435,3.90054353592,PME,40.39129658710582,45.2905603639,4.18379135288,042020
20181BpM-WPDEB00,Marché,Services,Services d'appui aux pouvoirs publics,07/04/2020,94835.0,Ferme,SDIS 87 Haute Vienne,45.8544262114,1.24894834225,NC,206.54704593577335,45.7859001722,3.11559551839,042020
2018QswfxOM5vs00,Marché,Travaux,Travaux d'installation de menuiseries non métalliques,06/04/2020,9484.87,Ferme,ARPA,46.092392207,4.06371324319,PME,11.938535611689591,45.9884447147,4.09129768349,042020
20191bHcUjoXC800,Marché,Services,Location de matériel agricole avec opérateur,07/04/2020,94848.0,Révisable,CC du Grand Pic Saint Loup,43.769526913,3.8699877137,ETI,595.1505546571976,48.6203554627,6.17325791939,042020
2018khpZZg69Nf00,Marché,Services,Réalisation et entretien d'espaces verts,06/04/2020,94900.0,Révisable,Communaut� d'Agglom�ration Centre Martinique CACEM,14.6408734458,-61.069176472,PME,8.954123853603889,14.7689521846,-61.1202876016,042020
2018K4e59JJ8Dc00,Marché,Travaux,Travaux d'équipement électrique,05/04/2020,94938.0,Ferme et actualisable,THEMELIA,43.9256996046,2.14745941954,PME,8.613342286346468,43.9220960344,2.06964845067,042020
20202020F0330200,Marché,Fournitures,Livres imprimés,14/04/2020,9495.0,Ferme,Ville d' Épinay-sur-Seine,48.9551865804,2.31432500723,NC,,,,042020
20202020F0330100,Marché,Fournitures,Livres imprimés,14/04/2020,9495.0,Ferme,Ville d' Épinay-sur-Seine,48.9551865804,2.31432500723,NC,,,,042020
2018cuqz_epYl200,Marché,Travaux,Travaux de construction,07/04/2020,9499.51,Révisable,Commune de Lys-Haut-Layon,47.1373667168,-0.559735227248,PME,18.08393223711277,47.1155557948,-0.721800013985,042020
2019S1jfNhyFEx00,Marché,Services,Services d'analyses,07/04/2020,950.0,Ferme et actualisable,MANCHE HABITAT,49.1097135871,-1.07754504719,NC,75.68335396953886,49.2152313192,-0.40138132268,042020
2018QL4UzWQIOa00,Marché,Travaux,Carrelage de sols,07/04/2020,9500.0,Ferme et actualisable,Ville d'ISSOUDUN,46.9485742584,2.00001011262,PME,17.630575933642007,46.8546489575,1.87159138897,042020
20181qj4gAd_Ql00,Marché,Fournitures,Distributeurs automatiques,05/04/2020,9500.0,Révisable,VILLE DE VITROLLES,43.4500011794,5.26335968091,PME,18.50782507986749,43.344864211,5.39338098888,042020
20182aPoLLQPhY00,Marché,Services,Services de nettoyage,06/04/2020,9500.0,Révisable,Ports de Normandie,49.2152313192,-0.40138132268,ETI,294.18533238502005,48.8836186061,2.23810959636,042020
20186MguAQk7CR00,Marché,Travaux,Travaux de désamiantage,07/04/2020,95000.0,Révisable,Commune de Lys-Haut-Layon,47.1373667168,-0.559735227248,PME,149.00174458429566,48.0913421717,-1.50512500504,042020
2018AkXBZknu3q00,Marché,Services,"Services de nettoyage de logements, de bâtiments et de vitres",01/04/2020,95000.0,Révisable,GIP CENTRE NATIONAL DU GRAPHISME,48.0976298874,5.1398599496,NC,176.64141277200005,49.2517771432,4.03968745396,042020
20185DKlBAEXYj00,Marché,Fournitures,Véhicules à moteur servant au transport de dix personnes ou plus,06/04/2020,95000.0,Ferme,Mairie de Colomiers,43.611577156,1.32726979619,PME,49.042149091449794,43.407184785,1.72020544567,042020
20201WVbOMuyRN00,Marché,Travaux,Travaux de revêtements de sols,14/04/2020,950000.0,Révisable,Mairie de Marcq en Baroeul,50.675257141,3.10114805967,PME,7.889061827614791,50.6048306332,3.09232279652,042020
20202020T0241400,Marché,Travaux,Travaux d'assainissement,30/04/2020,950058.3,Ferme,Mairie de Beynes,48.8546522201,1.87030708576,NC,,,,042020
2019WzLt_iM0lx00,Marché,Services,Services d'assurance défense et recours et service d'assurance tous risques chantier,02/04/2020,9505.0,Révisable,Mairie de Villiers-sur-Marne,48.8263001327,2.54537749642,ETI,433.6625138921888,46.3286026496,-0.464927924553,042020
2020L2000401,Marché,Travaux,Travaux de charpente,22/04/2020,950632.17,Révisable,BUDGET PRINCIPAL,49.2206305889,1.15342309131,PME,22.10418552716554,49.3804837643,1.0347973342,042020
2018AyrINRMZ3j00,Marché,Services,Services de réparation et d'entretien de chauffage central,07/04/2020,950794.8,Révisable,Angers Loire habitat,47.4766284713,-0.556089456786,PME,9.694413686653625,47.5121023015,-0.476018915321,042020
2018Pvi5yLX8bS00,Marché,Services,Services de transport routier public,07/04/2020,95102.0,Révisable,Conseil Départemental du Cantal-CD15,44.9245183348,2.4417949992,PME,47.06505795084714,45.2896561325,2.65698387599,042020
20202020T1132800,Marché,Travaux,Travaux de construction de jardins d'enfants,24/04/2020,95119.99,Ferme et actualisable,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS,48.8542874923,2.35759608215,PME,18.973902472578725,48.7453553169,2.48965138414,042020
202020009810,Marché,Travaux,Travaux routiers,30/04/2020,951234.9,Ferme,BUDGET PRINCIPAL CD65,43.2347953943,0.0657136709174,NC,0.0,43.2347953943,0.0657136709174,042020
2020PATINOIRE00,Marché,Travaux,,27/04/2020,95205.0,Ferme,AX LES THERMES,42.6865379588,1.8179684204,NC,,,,042020
20202018-006-101,Marché,Travaux,Travaux d'aménagement du terrain,15/04/2020,952057.8,Révisable,épad ouest provence,43.5504760835,4.95071072272,PME,0.0,43.5504760835,4.95071072272,042020
